URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,HasObfuscation,NoOfSlashInURL,ContainsSuspiciousKeyword,Entropy,CharContinuationRate
63.0,15.0,0.0,2.0,0.0,33.0,0.5238,23.0,0.3651,0.0,0.0,0.0,1.0,0.0159,0.0,0.0,5.0,0.0,4.3924,0.1905
82.0,13.0,0.0,3.0,1.0,65.0,0.7927,4.0,0.0488,0.0,0.0,0.0,6.0,0.0732,0.0,0.0,4.0,0.0,4.4981,0.1463
33.0,19.0,0.0,3.0,1.0,27.0,0.8182,0.0,0.0,0.0,0.0,0.0,1.0,0.0303,1.0,0.0,3.0,0.0,4.2108,0.3333
45.0,29.0,0.0,3.0,1.0,36.0,0.8,2.0,0.0444,0.0,0.0,0.0,1.0,0.0222,0.0,0.0,4.0,0.0,4.0053,0.3333
26.0,18.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,4.027,0.3846
21.0,13.0,0.0,2.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,1.0,0.0,2.0,0.0,3.7849,0.2857
96.0,16.0,0.0,3.0,0.0,66.0,0.6875,16.0,0.1667,1.0,1.0,0.0,3.0,0.0312,0.0,0.0,5.0,1.0,4.7968,0.125
96.0,16.0,0.0,3.0,1.0,62.0,0.6458,17.0,0.1771,0.0,0.0,0.0,9.0,0.0938,0.0,1.0,5.0,0.0,4.7193,0.0833
176.0,20.0,0.0,3.0,1.0,137.0,0.7784,16.0,0.0909,1.0,0.0,0.0,5.0,0.0284,0.0,0.0,14.0,0.0,4.6229,0.0682
61.0,12.0,0.0,3.0,0.0,49.0,0.8033,1.0,0.0164,0.0,0.0,0.0,1.0,0.0164,0.0,0.0,8.0,0.0,3.9693,0.1311
90.0,16.0,0.0,3.0,1.0,73.0,0.8111,1.0,0.0111,0.0,0.0,0.0,8.0,0.0889,0.0,0.0,6.0,0.0,4.4537,0.1111
51.0,18.0,0.0,2.0,0.0,44.0,0.8627,0.0,0.0,0.0,0.0,0.0,1.0,0.0196,0.0,0.0,4.0,1.0,4.1704,0.3333
29.0,7.0,0.0,2.0,0.0,24.0,0.8276,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,1.0,0.0,3.0,0.0,3.9523,0.4483
35.0,27.0,0.0,2.0,2.0,29.0,0.8286,0.0,0.0,0.0,0.0,0.0,1.0,0.0286,1.0,0.0,2.0,0.0,4.1427,0.4571
83.0,17.0,0.0,3.0,0.0,61.0,0.7349,6.0,0.0723,0.0,0.0,0.0,10.0,0.1205,0.0,0.0,5.0,0.0,4.4858,0.1566
68.0,19.0,0.0,2.0,2.0,52.0,0.7647,2.0,0.0294,0.0,0.0,0.0,3.0,0.0441,0.0,1.0,8.0,0.0,4.3925,0.1324
49.0,20.0,0.0,2.0,1.0,41.0,0.8367,0.0,0.0,0.0,0.0,0.0,1.0,0.0204,0.0,0.0,4.0,0.0,4.4202,0.2857
49.0,25.0,0.0,3.0,1.0,42.0,0.8571,0.0,0.0,0.0,0.0,0.0,2.0,0.0408,0.0,0.0,3.0,0.0,4.2141,0.3469
47.0,39.0,0.0,3.0,3.0,37.0,0.7872,0.0,0.0,0.0,0.0,0.0,3.0,0.0638,0.0,0.0,3.0,0.0,4.0301,0.1702
44.0,16.0,0.0,3.0,1.0,37.0,0.8409,0.0,0.0,0.0,0.0,0.0,1.0,0.0227,1.0,0.0,4.0,0.0,4.1784,0.4091
59.0,20.0,0.0,3.0,0.0,49.0,0.8305,0.0,0.0,1.0,1.0,0.0,1.0,0.0169,0.0,0.0,5.0,1.0,4.3124,0.2712
26.0,18.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,4.056,0.3846
54.0,14.0,0.0,2.0,0.0,45.0,0.8333,0.0,0.0,0.0,0.0,0.0,1.0,0.0185,0.0,0.0,6.0,0.0,4.1141,0.2037
57.0,19.0,0.0,3.0,0.0,48.0,0.8421,0.0,0.0,0.0,0.0,0.0,2.0,0.0351,0.0,0.0,5.0,0.0,4.3084,0.2632
99.0,16.0,0.0,3.0,1.0,81.0,0.8182,1.0,0.0101,0.0,0.0,0.0,7.0,0.0707,1.0,0.0,8.0,0.0,4.7079,0.0909
29.0,21.0,0.0,3.0,1.0,24.0,0.8276,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,1.0,0.0,2.0,0.0,4.0473,0.4483
103.0,16.0,0.0,3.0,0.0,82.0,0.7961,4.0,0.0388,0.0,0.0,0.0,12.0,0.1165,0.0,0.0,3.0,0.0,4.3439,0.0874
26.0,18.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.921,0.3846
30.0,22.0,0.0,3.0,1.0,25.0,0.8333,0.0,0.0,0.0,0.0,0.0,1.0,0.0333,1.0,0.0,2.0,0.0,4.0566,0.4667
85.0,33.0,0.0,3.0,1.0,74.0,0.8706,0.0,0.0,0.0,0.0,0.0,5.0,0.0588,0.0,0.0,4.0,0.0,4.241,0.2941
27.0,19.0,0.0,2.0,2.0,21.0,0.7778,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.634,0.2963
25.0,18.0,0.0,3.0,1.0,19.0,0.76,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.0,2.0,0.0,3.8937,0.2
81.0,17.0,0.0,3.0,0.0,57.0,0.7037,8.0,0.0988,0.0,0.0,0.0,8.0,0.0988,1.0,0.0,7.0,0.0,4.3557,0.1605
57.0,21.0,0.0,2.0,1.0,47.0,0.8246,1.0,0.0175,0.0,0.0,0.0,2.0,0.0351,1.0,0.0,4.0,1.0,4.1026,0.2807
53.0,28.0,0.0,3.0,1.0,44.0,0.8302,0.0,0.0,0.0,0.0,0.0,1.0,0.0189,0.0,0.0,6.0,0.0,4.2845,0.3774
164.0,20.0,0.0,3.0,1.0,128.0,0.7805,15.0,0.0915,1.0,0.0,0.0,4.0,0.0244,0.0,0.0,14.0,0.0,4.5644,0.0732
40.0,22.0,0.0,2.0,2.0,31.0,0.775,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,5.0,0.0,3.9471,0.275
33.0,25.0,0.0,2.0,2.0,26.0,0.7879,0.0,0.0,0.0,0.0,0.0,2.0,0.0606,1.0,0.0,2.0,0.0,4.1044,0.2727
125.0,16.0,0.0,2.0,1.0,87.0,0.696,22.0,0.176,0.0,0.0,0.0,6.0,0.048,0.0,0.0,7.0,1.0,4.7921,0.096
31.0,18.0,0.0,3.0,1.0,24.0,0.7742,0.0,0.0,0.0,0.0,0.0,1.0,0.0323,1.0,0.0,4.0,0.0,4.0668,0.3226
49.0,24.0,0.0,2.0,2.0,39.0,0.7959,0.0,0.0,0.0,0.0,0.0,2.0,0.0408,0.0,0.0,4.0,0.0,4.2061,0.2653
26.0,18.0,0.0,2.0,2.0,20.0,0.7692,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.8441,0.3077
53.0,22.0,0.0,3.0,1.0,44.0,0.8302,0.0,0.0,0.0,0.0,0.0,3.0,0.0566,0.0,0.0,4.0,0.0,4.3699,0.2642
28.0,20.0,0.0,3.0,1.0,23.0,0.8214,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,1.0,0.0,2.0,0.0,3.6995,0.4286
31.0,23.0,0.0,2.0,2.0,25.0,0.8065,0.0,0.0,0.0,0.0,0.0,1.0,0.0323,1.0,0.0,2.0,0.0,4.0181,0.3871
44.0,17.0,0.0,3.0,1.0,33.0,0.75,2.0,0.0455,0.0,0.0,0.0,4.0,0.0909,1.0,1.0,3.0,0.0,4.4423,0.1364
47.0,16.0,0.0,3.0,0.0,38.0,0.8085,0.0,0.0,0.0,0.0,0.0,1.0,0.0213,0.0,0.0,6.0,0.0,4.1391,0.2553
25.0,17.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.7337,0.36
45.0,37.0,0.0,2.0,4.0,35.0,0.7778,1.0,0.0222,0.0,0.0,0.0,1.0,0.0222,0.0,0.0,3.0,0.0,4.0199,0.4
56.0,22.0,0.0,2.0,1.0,45.0,0.8036,1.0,0.0179,0.0,0.0,0.0,1.0,0.0179,0.0,0.0,7.0,0.0,4.0221,0.2679
81.0,24.0,0.0,3.0,1.0,58.0,0.716,12.0,0.1481,0.0,0.0,0.0,3.0,0.037,0.0,0.0,5.0,1.0,4.6396,0.0988
63.0,21.0,0.0,2.0,1.0,50.0,0.7937,0.0,0.0,0.0,0.0,1.0,3.0,0.0476,0.0,0.0,6.0,0.0,4.2343,0.2222
18.0,11.0,0.0,3.0,1.0,12.0,0.6667,1.0,0.0556,0.0,0.0,0.0,1.0,0.0556,0.0,0.0,2.0,0.0,3.5724,0.2222
27.0,20.0,0.0,3.0,1.0,20.0,0.7407,0.0,0.0,0.0,0.0,0.0,3.0,0.1111,0.0,0.0,2.0,0.0,3.838,0.1481
25.0,18.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,2.0,0.0,3.6733,0.4
29.0,21.0,0.0,3.0,1.0,24.0,0.8276,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,1.0,0.0,2.0,0.0,3.6504,0.4483
53.0,12.0,0.0,2.0,0.0,44.0,0.8302,0.0,0.0,0.0,0.0,0.0,1.0,0.0189,0.0,0.0,7.0,0.0,3.7612,0.1698
187.0,33.0,0.0,2.0,1.0,128.0,0.6845,41.0,0.2193,3.0,1.0,2.0,4.0,0.0214,1.0,0.0,3.0,0.0,5.0304,0.107
68.0,23.0,0.0,3.0,0.0,56.0,0.8235,2.0,0.0294,0.0,0.0,0.0,1.0,0.0147,0.0,0.0,7.0,0.0,4.3493,0.2794
23.0,15.0,0.0,2.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.6753,0.3478
107.0,38.0,0.0,3.0,1.0,86.0,0.8037,13.0,0.1215,0.0,0.0,0.0,2.0,0.0187,0.0,0.0,4.0,0.0,4.9081,0.1495
27.0,20.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,0.0,0.0,2.0,0.0,3.8562,0.4444
24.0,17.0,0.0,2.0,1.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.0,0.0,2.0,0.0,3.6573,0.4167
27.0,19.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.708,0.4074
27.0,19.0,0.0,2.0,2.0,21.0,0.7778,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.8562,0.3333
100.0,14.0,0.0,3.0,1.0,69.0,0.69,10.0,0.1,2.0,1.0,1.0,9.0,0.09,0.0,1.0,4.0,0.0,4.8441,0.1
20.0,7.0,0.0,2.0,0.0,15.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,3.0,0.0,3.7842,0.25
29.0,11.0,0.0,3.0,0.0,23.0,0.7931,0.0,0.0,0.0,0.0,0.0,2.0,0.069,1.0,0.0,3.0,0.0,3.7145,0.2414
20.0,12.0,0.0,3.0,1.0,15.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,2.0,0.0,3.5842,0.25
22.0,15.0,0.0,3.0,1.0,17.0,0.7727,0.0,0.0,0.0,0.0,0.0,1.0,0.0455,0.0,0.0,2.0,0.0,3.516,0.3182
28.0,20.0,0.0,3.0,1.0,23.0,0.8214,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,1.0,0.0,2.0,0.0,3.7709,0.4286
24.0,16.0,0.0,3.0,1.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,1.0,0.0,2.0,0.0,3.6368,0.3333
59.0,6.0,0.0,3.0,0.0,41.0,0.6949,4.0,0.0678,0.0,0.0,0.0,8.0,0.1356,0.0,0.0,5.0,0.0,4.2505,0.1186
26.0,18.0,0.0,2.0,2.0,20.0,0.7692,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.8731,0.3077
64.0,18.0,0.0,3.0,1.0,53.0,0.8281,0.0,0.0,0.0,0.0,0.0,3.0,0.0469,1.0,0.0,6.0,0.0,4.0951,0.1875
39.0,13.0,0.0,2.0,0.0,21.0,0.5385,12.0,0.3077,0.0,0.0,0.0,1.0,0.0256,1.0,0.0,4.0,0.0,4.2917,0.3077
26.0,19.0,0.0,2.0,1.0,20.0,0.7692,0.0,0.0,0.0,0.0,0.0,2.0,0.0769,0.0,0.0,2.0,0.0,3.9501,0.2308
21.0,13.0,0.0,3.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,1.0,0.0,2.0,0.0,3.8802,0.2381
140.0,22.0,0.0,2.0,2.0,78.0,0.5571,45.0,0.3214,0.0,0.0,0.0,3.0,0.0214,0.0,0.0,10.0,0.0,4.9041,0.0786
69.0,19.0,0.0,3.0,0.0,42.0,0.6087,20.0,0.2899,0.0,0.0,0.0,1.0,0.0145,0.0,0.0,5.0,0.0,4.6177,0.2174
45.0,8.0,0.0,2.0,0.0,30.0,0.6667,4.0,0.0889,0.0,0.0,0.0,2.0,0.0444,1.0,0.0,7.0,0.0,4.1582,0.1111
24.0,16.0,0.0,3.0,2.0,18.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,1.0,0.0,2.0,0.0,3.5425,0.2083
33.0,25.0,0.0,3.0,1.0,28.0,0.8485,0.0,0.0,0.0,0.0,0.0,1.0,0.0303,1.0,0.0,2.0,0.0,4.1879,0.5152
28.0,20.0,0.0,2.0,2.0,22.0,0.7857,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,1.0,0.0,2.0,1.0,4.0391,0.3571
89.0,12.0,0.0,3.0,1.0,64.0,0.7191,7.0,0.0787,0.0,0.0,0.0,11.0,0.1236,1.0,0.0,5.0,0.0,4.4218,0.0899
42.0,16.0,0.0,2.0,1.0,31.0,0.7381,2.0,0.0476,0.0,0.0,0.0,2.0,0.0476,0.0,0.0,4.0,0.0,4.1596,0.119
42.0,22.0,0.0,3.0,0.0,35.0,0.8333,0.0,0.0,0.0,0.0,0.0,2.0,0.0476,0.0,0.0,4.0,0.0,4.2252,0.4286
104.0,26.0,0.0,3.0,1.0,89.0,0.8558,0.0,0.0,0.0,0.0,0.0,2.0,0.0192,0.0,0.0,10.0,1.0,4.5201,0.1538
69.0,21.0,0.0,3.0,0.0,55.0,0.7971,3.0,0.0435,0.0,0.0,0.0,3.0,0.0435,0.0,0.0,7.0,0.0,4.371,0.1304
27.0,19.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.8562,0.4074
25.0,17.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.9737,0.36
22.0,14.0,0.0,3.0,1.0,17.0,0.7727,0.0,0.0,0.0,0.0,0.0,1.0,0.0455,1.0,0.0,2.0,0.0,3.7888,0.2727
29.0,21.0,0.0,3.0,1.0,24.0,0.8276,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,1.0,0.0,2.0,0.0,3.9523,0.4483
21.0,13.0,0.0,3.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,1.0,0.0,2.0,0.0,3.5945,0.2381
110.0,18.0,0.0,3.0,1.0,88.0,0.8,6.0,0.0545,0.0,0.0,0.0,7.0,0.0636,1.0,0.0,7.0,0.0,4.3311,0.1091
23.0,16.0,0.0,2.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,0.0,0.0,2.0,0.0,3.882,0.3913
45.0,24.0,0.0,2.0,1.0,37.0,0.8222,0.0,0.0,0.0,0.0,0.0,1.0,0.0222,0.0,0.0,4.0,0.0,4.3522,0.3778
55.0,16.0,0.0,3.0,1.0,46.0,0.8364,0.0,0.0,0.0,0.0,0.0,3.0,0.0545,0.0,0.0,3.0,0.0,4.4768,0.1636
26.0,18.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.9022,0.3846
38.0,15.0,0.0,3.0,0.0,31.0,0.8158,0.0,0.0,0.0,0.0,0.0,1.0,0.0263,0.0,0.0,5.0,0.0,4.0606,0.2895
40.0,31.0,0.0,3.0,1.0,30.0,0.75,3.0,0.075,0.0,0.0,0.0,2.0,0.05,1.0,0.0,3.0,0.0,4.1964,0.275
242.0,12.0,0.0,3.0,0.0,139.0,0.5744,60.0,0.2479,4.0,2.0,8.0,10.0,0.0413,0.0,0.0,6.0,0.0,4.957,0.062
33.0,24.0,0.0,3.0,1.0,26.0,0.7879,0.0,0.0,0.0,0.0,0.0,2.0,0.0606,1.0,0.0,3.0,0.0,3.8937,0.303
173.0,43.0,0.0,3.0,2.0,113.0,0.6532,37.0,0.2139,2.0,1.0,2.0,3.0,0.0173,0.0,0.0,7.0,1.0,4.8471,0.0867
28.0,16.0,0.0,6.0,1.0,21.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,0.0,0.0,4.0,0.0,3.709,0.2143
26.0,19.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,0.0,0.0,2.0,0.0,3.921,0.4231
32.0,24.0,0.0,3.0,1.0,27.0,0.8438,0.0,0.0,0.0,0.0,0.0,1.0,0.0312,1.0,0.0,2.0,0.0,3.882,0.5
29.0,22.0,0.0,3.0,1.0,24.0,0.8276,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,0.0,0.0,2.0,0.0,4.0304,0.4828
25.0,16.0,0.0,3.0,1.0,16.0,0.64,3.0,0.12,0.0,0.0,0.0,1.0,0.04,1.0,0.0,3.0,0.0,3.9435,0.2
28.0,20.0,0.0,3.0,1.0,23.0,0.8214,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,1.0,0.0,2.0,0.0,3.7674,0.4286
78.0,17.0,0.0,3.0,0.0,69.0,0.8846,0.0,0.0,1.0,1.0,1.0,1.0,0.0128,0.0,0.0,3.0,1.0,4.5739,0.2564
83.0,13.0,0.0,3.0,0.0,67.0,0.8072,2.0,0.0241,1.0,1.0,0.0,2.0,0.0241,0.0,0.0,7.0,0.0,4.4691,0.1084
64.0,27.0,0.0,2.0,1.0,44.0,0.6875,10.0,0.1562,0.0,0.0,0.0,4.0,0.0625,0.0,0.0,3.0,1.0,4.5177,0.1406
85.0,21.0,0.0,3.0,1.0,56.0,0.6588,18.0,0.2118,1.0,0.0,0.0,2.0,0.0235,0.0,0.0,6.0,1.0,4.7331,0.1529
67.0,20.0,0.0,3.0,1.0,32.0,0.4776,24.0,0.3582,0.0,0.0,0.0,5.0,0.0746,0.0,0.0,4.0,0.0,4.6199,0.1493
80.0,20.0,0.0,3.0,1.0,62.0,0.775,6.0,0.075,0.0,0.0,0.0,5.0,0.0625,0.0,1.0,4.0,0.0,4.5598,0.15
23.0,15.0,0.0,3.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.8492,0.3043
78.0,23.0,0.0,3.0,1.0,66.0,0.8462,1.0,0.0128,0.0,0.0,0.0,4.0,0.0513,1.0,0.0,4.0,0.0,4.3681,0.2179
25.0,17.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.8333,0.36
21.0,14.0,0.0,2.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,0.0,0.0,2.0,0.0,3.7849,0.3333
26.0,9.0,0.0,3.0,0.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,3.0,0.0,4.027,0.3077
27.0,19.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.8842,0.4074
36.0,28.0,0.0,3.0,1.0,31.0,0.8611,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,1.0,0.0,2.0,0.0,3.9194,0.5556
24.0,17.0,0.0,4.0,1.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.0,0.0,2.0,0.0,3.8554,0.3333
88.0,21.0,0.0,4.0,1.0,67.0,0.7614,6.0,0.0682,0.0,0.0,0.0,7.0,0.0795,0.0,0.0,5.0,0.0,4.3723,0.1136
24.0,16.0,0.0,3.0,1.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,1.0,0.0,2.0,0.0,3.8035,0.3333
76.0,14.0,0.0,3.0,1.0,54.0,0.7105,8.0,0.1053,2.0,1.0,1.0,4.0,0.0526,1.0,0.0,4.0,0.0,4.8629,0.1053
60.0,29.0,0.0,3.0,2.0,49.0,0.8167,0.0,0.0,0.0,0.0,0.0,2.0,0.0333,0.0,0.0,5.0,0.0,4.2213,0.2
44.0,25.0,0.0,3.0,1.0,37.0,0.8409,0.0,0.0,0.0,0.0,0.0,1.0,0.0227,1.0,0.0,4.0,0.0,3.9474,0.3864
72.0,12.0,0.0,3.0,0.0,58.0,0.8056,2.0,0.0278,0.0,0.0,0.0,1.0,0.0139,1.0,0.0,10.0,1.0,4.0728,0.1389
27.0,19.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.8101,0.4074
106.0,30.0,0.0,3.0,0.0,92.0,0.8679,0.0,0.0,1.0,1.0,0.0,3.0,0.0283,0.0,0.0,6.0,0.0,4.452,0.2453
31.0,12.0,0.0,3.0,0.0,24.0,0.7742,1.0,0.0323,0.0,0.0,0.0,1.0,0.0323,0.0,0.0,4.0,0.0,4.1715,0.2903
93.0,17.0,0.0,3.0,0.0,70.0,0.7527,8.0,0.086,0.0,0.0,0.0,9.0,0.0968,0.0,0.0,5.0,0.0,4.59,0.1398
48.0,18.0,0.0,2.0,1.0,39.0,0.8125,0.0,0.0,0.0,0.0,0.0,3.0,0.0625,0.0,0.0,3.0,1.0,4.0328,0.1875
41.0,14.0,0.0,2.0,1.0,28.0,0.6829,4.0,0.0976,0.0,0.0,0.0,1.0,0.0244,0.0,0.0,5.0,0.0,4.2203,0.1951
52.0,12.0,1.0,0.0,0.0,29.0,0.5577,9.0,0.1731,0.0,0.0,0.0,2.0,0.0385,0.0,0.0,8.0,0.0,4.1789,0.2692
48.0,24.0,0.0,3.0,1.0,39.0,0.8125,1.0,0.0208,0.0,0.0,0.0,1.0,0.0208,0.0,0.0,4.0,0.0,4.1832,0.3333
50.0,41.0,0.0,3.0,2.0,36.0,0.72,5.0,0.1,0.0,0.0,0.0,3.0,0.06,1.0,0.0,3.0,0.0,4.4982,0.18
23.0,15.0,0.0,3.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.5227,0.3043
23.0,15.0,0.0,3.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.7081,0.3043
25.0,17.0,0.0,2.0,2.0,19.0,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.6733,0.28
40.0,32.0,0.0,3.0,3.0,32.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,3.0,0.0,4.1276,0.375
25.0,18.0,0.0,5.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,2.0,0.0,3.6995,0.32
47.0,19.0,0.0,3.0,1.0,39.0,0.8298,0.0,0.0,0.0,0.0,0.0,2.0,0.0426,0.0,0.0,4.0,0.0,4.0923,0.234
28.0,20.0,0.0,3.0,1.0,23.0,0.8214,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,1.0,0.0,2.0,0.0,3.7943,0.4286
74.0,15.0,0.0,3.0,0.0,58.0,0.7838,1.0,0.0135,0.0,0.0,0.0,9.0,0.1216,0.0,0.0,5.0,0.0,4.3141,0.1351
36.0,28.0,0.0,2.0,2.0,29.0,0.8056,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,0.0,0.0,3.0,0.0,3.8565,0.3333
59.0,19.0,0.0,3.0,1.0,49.0,0.8305,0.0,0.0,0.0,0.0,0.0,4.0,0.0678,0.0,0.0,4.0,0.0,4.166,0.1864
51.0,11.0,0.0,2.0,1.0,40.0,0.7843,0.0,0.0,0.0,0.0,0.0,2.0,0.0392,0.0,0.0,6.0,0.0,4.1255,0.1569
39.0,16.0,0.0,3.0,1.0,31.0,0.7949,0.0,0.0,1.0,1.0,0.0,1.0,0.0256,1.0,0.0,3.0,0.0,4.2823,0.2308
37.0,28.0,0.0,3.0,1.0,28.0,0.7568,3.0,0.0811,0.0,0.0,0.0,1.0,0.027,1.0,0.0,3.0,0.0,4.3038,0.4595
20.0,12.0,0.0,3.0,1.0,15.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,2.0,0.0,3.6842,0.25
88.0,21.0,0.0,3.0,0.0,72.0,0.8182,2.0,0.0227,1.0,1.0,0.0,3.0,0.0341,0.0,0.0,6.0,1.0,4.4344,0.1705
140.0,12.0,0.0,2.0,0.0,76.0,0.5429,50.0,0.3571,2.0,1.0,2.0,2.0,0.0143,0.0,0.0,5.0,0.0,4.952,0.0643
25.0,17.0,0.0,2.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.6733,0.4
27.0,19.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.7542,0.4074
25.0,17.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.8635,0.36
31.0,23.0,0.0,3.0,1.0,26.0,0.8387,0.0,0.0,0.0,0.0,0.0,1.0,0.0323,1.0,0.0,2.0,0.0,3.9621,0.4839
54.0,38.0,0.0,4.0,2.0,26.0,0.4815,17.0,0.3148,0.0,0.0,0.0,5.0,0.0926,1.0,0.0,3.0,0.0,4.4858,0.1296
56.0,7.0,0.0,3.0,0.0,43.0,0.7679,2.0,0.0357,0.0,0.0,0.0,6.0,0.1071,0.0,0.0,4.0,0.0,4.0715,0.1429
104.0,26.0,0.0,3.0,1.0,82.0,0.7885,5.0,0.0481,0.0,0.0,0.0,9.0,0.0865,1.0,0.0,5.0,0.0,4.4406,0.1538
62.0,26.0,0.0,3.0,1.0,50.0,0.8065,4.0,0.0645,0.0,0.0,0.0,3.0,0.0484,0.0,1.0,3.0,0.0,4.3772,0.1774
67.0,7.0,0.0,2.0,0.0,58.0,0.8657,3.0,0.0448,0.0,0.0,0.0,1.0,0.0149,1.0,0.0,4.0,0.0,4.708,0.3284
